pid,perf_counter,metric,value,unit,detail
588,184456.0523584,scene_frame_ms,2.0548000175040215,ms,capture
588,184456.0666296,scene_frame_ms,0.7928999839350581,ms,capture
588,184456.0825085,scene_frame_ms,0.8424000116065145,ms,capture
588,184456.0985136,scene_frame_ms,0.8605000039096922,ms,capture
588,184456.1152079,scene_frame_ms,1.0704000014811754,ms,capture
588,184456.1313599,scene_frame_ms,1.6942000074777752,ms,capture
588,184456.1489892,scene_frame_ms,2.430399996228516,ms,capture
588,184456.172617,scene_frame_ms,5.826900014653802,ms,capture
588,184456.1790421,scene_frame_ms,0.83710000035353,ms,capture
588,184456.1947333,scene_frame_ms,0.7871999987401068,ms,capture
588,184456.2111328,scene_frame_ms,0.84299998707138,ms,capture
588,184456.2957732,renderer_fps,58.31806615017661,fps,capture
588,184456.295778,scene_frame_ms,0.8385999826714396,ms,capture
588,184456.2967134,scene_frame_ms,0.5301999917719513,ms,capture
588,184456.3067516,scene_frame_ms,0.9449000062886626,ms,capture
588,184456.3225924,scene_frame_ms,0.7372999971266836,ms,capture
588,184456.3388899,scene_frame_ms,0.6326999864540994,ms,capture
588,184456.3559504,scene_frame_ms,0.7066000252962112,ms,capture
588,184456.370284,scene_frame_ms,0.6050000083632767,ms,capture
588,184456.3868996,scene_frame_ms,0.7656999805476516,ms,capture
588,184456.4028829,scene_frame_ms,0.7572000031359494,ms,capture
588,184456.4193946,scene_frame_ms,0.7332000241149217,ms,capture
588,184456.4367065,scene_frame_ms,0.6995000003371388,ms,capture
588,184456.4507856,scene_frame_ms,0.6548999808728695,ms,capture
588,184456.4721101,scene_frame_ms,5.931799998506904,ms,capture
588,184456.4893748,scene_frame_ms,5.026400001952425,ms,capture
588,184456.508785,scene_frame_ms,4.9996000016108155,ms,capture
588,184456.5145182,scene_frame_ms,0.6526999932248145,ms,capture
588,184456.5310435,scene_frame_ms,1.120400003856048,ms,capture
588,184456.5476597,scene_frame_ms,1.233099988894537,ms,capture
588,184456.5655476,scene_frame_ms,0.8834000036586076,ms,capture
588,184456.5888463,scene_frame_ms,5.907299986574799,ms,capture
588,184456.6059609,scene_frame_ms,5.053499975474551,ms,capture
588,184456.6235057,scene_frame_ms,5.881599994609132,ms,capture
588,184456.6310044,scene_frame_ms,2.275500010000542,ms,capture
588,184456.6484434,scene_frame_ms,0.8855999913066626,ms,capture
588,184456.659047,scene_frame_ms,0.9476999985054135,ms,capture
588,184456.6844167,scene_frame_ms,5.934999993769452,ms,capture
588,184456.6906455,scene_frame_ms,1.0479000047780573,ms,capture
588,184456.7076528,scene_frame_ms,1.5418000111822039,ms,capture
588,184456.7244176,scene_frame_ms,1.1547000030986965,ms,capture
588,184456.7415328,scene_frame_ms,0.6822000141255558,ms,capture
588,184456.7572099,scene_frame_ms,0.7192000048235059,ms,capture
588,184456.7710967,scene_frame_ms,0.8716000011190772,ms,capture
588,184456.7868497,scene_frame_ms,0.6339000246953219,ms,capture
588,184456.8031162,scene_frame_ms,1.3629999884869903,ms,capture
588,184456.8183875,scene_frame_ms,0.6254000181797892,ms,capture
588,184456.8343011,scene_frame_ms,0.6342999986372888,ms,capture
